PRCE_REG_YMD,PDLT_CODE,PDLT_NM,AMNT_RAIN,AVG_TEMP_C,total_SunL,Quantity,PDLT_PRCE
20210222,214,상추,0,7.8,13.04,96966,2516.25
20210222,151,고구마,0,7.8,13.04,182590,4350
20210222,211,배추,0,7.8,13.04,527801,850
20210222,152,감자,0,7.8,13.04,287170,1650
20210222,225,토마토,0,7.8,13.04,154882,3120
20210222,245,양파,0,7.8,13.04,638293,2150
20210222,232,당근,0,7.8,13.04,231400,1350
20210222,411,사과,0,7.8,13.04,94943,6650
20210223,223,오이,0,0,17.53,172652,623
20210223,214,상추,0,0,17.53,79786,2312.5
20210223,152,감자,0,0,17.53,281950,1650
20210223,151,고구마,0,0,17.53,130620,4450
20210223,224,호박,0,0,17.53,234255.8,1375
20210223,211,배추,0,0,17.53,383692.1,910
20210223,245,양파,0,0,17.53,790593,2150
20210223,225,토마토,0,0,17.53,123298.1,3120
20210223,232,당근,0,0,17.53,215850,1350
20210223,411,사과,0,0,17.53,169647.4,6650
20210224,214,상추,0,2.9,16.1,82688,2516.25
20210224,211,배추,0,2.9,16.1,429392.9,850
20210224,152,감자,0,2.9,16.1,277160,1650
20210224,151,고구마,0,2.9,16.1,237140,4450
20210224,223,오이,0,2.9,16.1,254144,611.25
20210224,225,토마토,0,2.9,16.1,130789.5,3120
20210224,224,호박,0,2.9,16.1,244486.4,1310
20210224,245,양파,0,2.9,16.1,618134,2150
20210224,232,당근,0,2.9,16.1,218460,1350
20210224,411,사과,0,2.9,16.1,87650,6650
20210225,223,오이,0,4.2,5.22,178578,626
20210225,214,상추,0,4.2,5.22,80060,2476.875
20210225,211,배추,0,4.2,5.22,407267.02,850
20210225,152,감자,0,4.2,5.22,247920,1650
20210225,151,고구마,0,4.2,5.22,153580,4450
20210225,224,호박,0,4.2,5.22,218394,1252.5
20210225,225,토마토,0,4.2,5.22,106204,3120
20210225,245,양파,0,4.2,5.22,534156,2150
20210225,232,당근,0,4.2,5.22,159490,1350
20210225,411,사과,0,4.2,5.22,66430,6650
20210226,223,오이,0,8.2,18.2,235901,608
20210226,214,상추,0,8.2,18.2,82926,2680.625
20210226,152,감자,0,8.2,18.2,231160,1650
20210226,211,배추,0,8.2,18.2,315787.8,990
20210226,151,고구마,0,8.2,18.2,153720,4550
20210226,224,호박,0,8.2,18.2,210206,1367.5
20210226,245,양파,0,8.2,18.2,593802,2150
20210226,225,토마토,0,8.2,18.2,156764,3120
20210226,232,당근,0,8.2,18.2,133060,1283.333333
20210226,411,사과,0,8.2,18.2,104756,6650
20210302,214,상추,0.1,2.3,12.9,89862,3016.25
20210302,151,고구마,0.1,2.3,12.9,140390,4350
20210302,152,감자,0.1,2.3,12.9,257668,1650
20210302,211,배추,0.1,2.3,12.9,407277.5,950
20210302,245,양파,0.1,2.3,12.9,607659,2115
20210302,223,오이,0.1,2.3,12.9,161990,682.75
20210302,232,당근,0.1,2.3,12.9,253412,1316.666667
20210302,225,토마토,0.1,2.3,12.9,110014.9,3120
20210302,224,호박,0.1,2.3,12.9,194958,1667.5
20210302,411,사과,0.1,2.3,12.9,88562,6650
20210303,214,상추,0,4.4,16.52,94698,2762.5
20210303,151,고구마,0,4.4,16.52,152770,4350
20210303,152,감자,0,4.4,16.52,267620,1680
20210303,211,배추,0,4.4,16.52,187978.5,950
20210303,223,오이,0,4.4,16.52,231580,704.5
20210303,245,양파,0,4.4,16.52,643018,2115
20210303,232,당근,0,4.4,16.52,169050,1316.666667
20210303,225,토마토,0,4.4,16.52,94576.1,3120
20210303,224,호박,0,4.4,16.52,185162,1802.5
20210303,411,사과,0,4.4,16.52,99038,6650
20210304,214,상추,0,7.2,9.85,85498,2850
20210304,152,감자,0,7.2,9.85,301250,1680
20210304,151,고구마,0,7.2,9.85,143660,4350
20210304,211,배추,0,7.2,9.85,284498.7,890
20210304,245,양파,0,7.2,9.85,659356,2100
20210304,223,오이,0,7.2,9.85,146580,824.5
20210304,232,당근,0,7.2,9.85,219290,1383.333333
20210304,224,호박,0,7.2,9.85,149810,2302.5
20210304,225,토마토,0,7.2,9.85,93953.1,3120
20210304,411,사과,0,7.2,9.85,82587,6650
20210305,214,상추,0,9,18.95,88084,3050
20210305,211,배추,0,9,18.95,284126,850
20210305,223,오이,0,9,18.95,205086,867.75
20210305,151,고구마,0,9,18.95,148490,4350
20210305,224,호박,0,9,18.95,214001,2417.5
20210305,245,양파,0,9,18.95,814530,2050
20210305,232,당근,0,9,18.95,209530,1383.333333
20210305,225,토마토,0,9,18.95,104218.1,3120
20210305,152,감자,0,9,18.95,361950,1680
20210305,411,사과,0,9,18.95,122788,6650
20210308,223,오이,0,7,19.12,430300,784.25
20210308,214,상추,0,7,19.12,120356,4812.5
20210308,152,감자,0,7,19.12,404080,1680
20210308,211,배추,0,7,19.12,614056,950
20210308,151,고구마,0,7,19.12,158770.8,4350
20210308,225,토마토,0,7,19.12,187385.2,3120
20210308,245,양파,0,7,19.12,620034,2050
20210308,232,당근,0,7,19.12,238530,1416.666667
20210308,224,호박,0,7,19.12,283542,2125
20210308,411,사과,0,7,19.12,119502,6650
20210309,214,상추,0,6.6,15.57,103040,3850
20210309,151,고구마,0,6.6,15.57,137710,4350
20210309,152,감자,0,6.6,15.57,312131,1680
20210309,211,배추,0,6.6,15.57,367498,950
20210309,245,양파,0,6.6,15.57,580098,2015
20210309,223,오이,0,6.6,15.57,221944,758
20210309,232,당근,0,6.6,15.57,222900,1416.666667
20210309,225,토마토,0,6.6,15.57,105940,3120
20210309,224,호박,0,6.6,15.57,198042,2192.5
20210309,411,사과,0,6.6,15.57,94714,6650
20210310,223,오이,0,8.8,19.1,252394,699.5
20210310,214,상추,0,8.8,19.1,96595,2937.5
20210310,211,배추,0,8.8,19.1,337508.5,950
20210310,152,감자,0,8.8,19.1,324440,1680
20210310,151,고구마,0,8.8,19.1,172810,4350
20210310,225,토마토,0,8.8,19.1,128993.2,3120
20210310,245,양파,0,8.8,19.1,722840,1980
20210310,224,호박,0,8.8,19.1,223912,2327.5
20210310,232,당근,0,8.8,19.1,197400,1416.666667
20210310,411,사과,0,8.8,19.1,131832,6650
20210311,223,오이,0,10.2,16.6,225692,654.5
20210311,214,상추,0,10.2,16.6,88324,3100
20210311,211,배추,0,10.2,16.6,353160,850
20210311,152,감자,0,10.2,16.6,224309,1680
20210311,151,고구마,0,10.2,16.6,154040,4350
20210311,225,토마토,0,10.2,16.6,102393.7,3300
20210311,245,양파,0,10.2,16.6,596249,1980
20210311,232,당근,0,10.2,16.6,140054,1416.666667
20210311,224,호박,0,10.2,16.6,188617.8,2400
20210311,411,사과,0,10.2,16.6,106690.4,6450
20210312,223,오이,0,10.5,7.41,272298,669.75
20210312,214,상추,0,10.5,7.41,93080,3187.5
20210312,151,고구마,0,10.5,7.41,126990,4350
20210312,152,감자,0,10.5,7.41,208330,1680
20210312,225,토마토,0,10.5,7.41,153899.8,3300
20210312,245,양파,0,10.5,7.41,605597,1980
20210312,224,호박,0,10.5,7.41,228920,2250
20210312,232,당근,0,10.5,7.41,128220,1416.666667
20210312,211,배추,0,10.5,7.41,395475,850
20210312,411,사과,0,10.5,7.41,137464,6450
20210315,214,상추,1.7,10.6,12.75,130248,3475
20210315,152,감자,1.7,10.6,12.75,275940,1665
20210315,151,고구마,1.7,10.6,12.75,192970,4350
20210315,223,오이,1.7,10.6,12.75,448919,586.5
20210315,211,배추,1.7,10.6,12.75,454309.9,890
20210315,224,호박,1.7,10.6,12.75,252362,2075
20210315,245,양파,1.7,10.6,12.75,770295,1950
20210315,232,당근,1.7,10.6,12.75,198760,1450
20210315,225,토마토,1.7,10.6,12.75,191763.7,3870
20210315,411,사과,1.7,10.6,12.75,136704,6450
20210316,214,상추,1.3,8.4,21.13,104320,3137.5
20210316,211,배추,1.3,8.4,21.13,377794.5,950
20210316,151,고구마,1.3,8.4,21.13,172670,4350
20210316,152,감자,1.3,8.4,21.13,281255,1665
20210316,224,호박,1.3,8.4,21.13,213146,2145
20210316,223,오이,1.3,8.4,21.13,235834,643.25
20210316,245,양파,1.3,8.4,21.13,579208,2015
20210316,232,당근,1.3,8.4,21.13,163430,1450
20210316,225,토마토,1.3,8.4,21.13,115376.4,5000
20210316,411,사과,1.3,8.4,21.13,99374,6450
20210317,214,상추,0,8.8,20.79,99986,3050
20210317,211,배추,0,8.8,20.79,358870,950
20210317,152,감자,0,8.8,20.79,312330,1665
20210317,151,고구마,0,8.8,20.79,190350,4350
20210317,223,오이,0,8.8,20.79,312368,666.5
20210317,224,호박,0,8.8,20.79,239126,2245
20210317,245,양파,0,8.8,20.79,530438,2100
20210317,232,당근,0,8.8,20.79,222840,1416.666667
20210317,225,토마토,0,8.8,20.79,132555.2,5000
20210317,411,사과,0,8.8,20.79,101646,6450
20210318,214,상추,0,11.7,16.63,97628,2812.5
20210318,152,감자,0,11.7,16.63,249370,1665
20210318,151,고구마,0,11.7,16.63,142412.8,4350
20210318,223,오이,0,11.7,16.63,254320,691.5
20210318,211,배추,0,11.7,16.63,349922.7,850
20210318,224,호박,0,11.7,16.63,180952,2220
20210318,245,양파,0,11.7,16.63,684639,2100
20210318,232,당근,0,11.7,16.63,210320,1416.666667
20210318,225,토마토,0,11.7,16.63,149277.98,4620
20210318,411,사과,0,11.7,16.63,92839,6450
20210319,214,상추,0,15.3,19.09,100732,3062.5
20210319,211,배추,0,15.3,19.09,56216.5,850
20210319,151,고구마,0,15.3,19.09,179110,4350
20210319,152,감자,0,15.3,19.09,273070,1665
20210319,224,호박,0,15.3,19.09,220070,1960
20210319,245,양파,0,15.3,19.09,769856,2100
20210319,223,오이,0,15.3,19.09,337640,689.5
20210319,232,당근,0,15.3,19.09,187670,1416.666667
20210319,225,토마토,0,15.3,19.09,174902.5,4620
20210319,411,사과,0,15.3,19.09,105781,6450
20210322,214,상추,0,6.2,22.58,139956,2766.25
20210322,211,배추,0,6.2,22.58,502884,950
20210322,151,고구마,0,6.2,22.58,166650,4350
20210322,223,오이,0,6.2,22.58,646748,554.5
20210322,245,양파,0,6.2,22.58,699140.5,2100
20210322,232,당근,0,6.2,22.58,200895,1383.333333
20210322,225,토마토,0,6.2,22.58,248026.9,4200
20210322,224,호박,0,6.2,22.58,329350.6,1660
20210322,152,감자,0,6.2,22.58,399586,1665
20210322,411,사과,0,6.2,22.58,155799.2,6450
20210325,214,상추,0,11.9,20.86,96204,2437.5
20210325,211,배추,0,11.9,20.86,347503,950
20210325,152,감자,0,11.9,20.86,253230,1550
20210325,151,고구마,0,11.9,20.86,146880,4350
20210325,223,오이,0,11.9,20.86,304052,563.25
20210325,224,호박,0,11.9,20.86,196116,1545
20210325,245,양파,0,11.9,20.86,594289,2000
20210325,232,당근,0,11.9,20.86,142700,1416.666667
20210325,225,토마토,0,11.9,20.86,140570.5,3950
20210325,411,사과,0,11.9,20.86,88778,6450
20210326,214,상추,0,12.6,16.98,99112,3062.5
20210326,152,감자,0,12.6,16.98,306750,1550
20210326,151,고구마,0,12.6,16.98,136610,4350
20210326,223,오이,0,12.6,16.98,360980,541.5
20210326,211,배추,0,12.6,16.98,296654.45,950
20210326,224,호박,0,12.6,16.98,250709,1460
20210326,245,양파,0,12.6,16.98,992362,1900
20210326,232,당근,0,12.6,16.98,110540,1416.666667
20210326,225,토마토,0,12.6,16.98,170784,3950
20210326,411,사과,0,12.6,16.98,121820,6450
20210329,214,상추,0.2,10.2,18.24,129536,2891.25
20210329,211,배추,0.2,10.2,18.24,477492,950
20210329,151,고구마,0.2,10.2,18.24,142920,4280
20210329,152,감자,0.2,10.2,18.24,238100,1450
20210329,224,호박,0.2,10.2,18.24,297214,1337.5
20210329,245,양파,0.2,10.2,18.24,786108,1450
20210329,223,오이,0.2,10.2,18.24,565222,476.5
20210329,232,당근,0.2,10.2,18.24,112960,1650
20210329,225,토마토,0.2,10.2,18.24,169372.4,3700
20210329,411,사과,0.2,10.2,18.24,71470,6450
20210330,214,상추,0,10.8,24.53,113436,2687.5
20210330,151,고구마,0,10.8,24.53,133870,4150
20210330,152,감자,0,10.8,24.53,259600,1450
20210330,223,오이,0,10.8,24.53,323006,486.5
20210330,245,양파,0,10.8,24.53,702457,1415
20210330,232,당근,0,10.8,24.53,139110,1616.666667
20210330,225,토마토,0,10.8,24.53,141929.4,3700
20210330,224,호박,0,10.8,24.53,271132,1275
20210330,211,배추,0,10.8,24.53,360054,950
20210330,411,사과,0,10.8,24.53,90797,6450
20210331,223,오이,0,14.5,23.29,370096,509.25
20210331,214,상추,0,14.5,23.29,107304,2766.25
20210331,152,감자,0,14.5,23.29,259680,1450
20210331,151,고구마,0,14.5,23.29,116610,4150
20210331,211,배추,0,14.5,23.29,299267.2,850
20210331,225,토마토,0,14.5,23.29,156652.2,3700
20210331,245,양파,0,14.5,23.29,774155,1415
20210331,224,호박,0,14.5,23.29,275140,1137.5
20210331,232,당근,0,14.5,23.29,270950,1683.333333
20210331,411,사과,0,14.5,23.29,79352,6450
20210401,214,상추,0,17.7,20.91,99878,2850
20210401,151,고구마,0,17.7,20.91,127601,4150
20210401,211,배추,0,17.7,20.91,336188.6,950
20210401,245,양파,0,17.7,20.91,756439.5,1465
20210401,223,오이,0,17.7,20.91,347365.8,499.5
20210401,232,당근,0,17.7,20.91,97235,1683.333333
20210401,225,토마토,0,17.7,20.91,155008.2,3700
20210401,224,호박,0,17.7,20.91,224966.2,1107.5
20210401,152,감자,0,17.7,20.91,293239,1450
20210401,411,사과,0,17.7,20.91,118544.4,6450
20210402,214,상추,0,17.8,15.37,70704,3262.5
20210402,211,배추,0,17.8,15.37,345511.4,950
20210402,151,고구마,0,17.8,15.37,105390,4010
20210402,152,감자,0,17.8,15.37,204538,1450
20210402,224,호박,0,17.8,15.37,249423,1102.5
20210402,223,오이,0,17.8,15.37,425153,469.5
20210402,245,양파,0,17.8,15.37,737651,1600
20210402,232,당근,0,17.8,15.37,134760,1650
20210402,225,토마토,0,17.8,15.37,111563,3700
20210402,411,사과,0,17.8,15.37,101905,6450
20210405,214,상추,0,11.9,25.81,141180,3137.5
20210405,152,감자,0,11.9,25.81,317020,1500
20210405,151,고구마,0,11.9,25.81,148630,4010
20210405,223,오이,0,11.9,25.81,835272,445.75
20210405,245,양파,0,11.9,25.81,946219,1600
20210405,232,당근,0,11.9,25.81,196120,1716.666667
20210405,225,토마토,0,11.9,25.81,226174.6,3700
20210405,211,배추,0,11.9,25.81,514809.4,950
20210405,224,호박,0,11.9,25.81,381598,1051.5
20210405,411,사과,0,11.9,25.81,152410,6450
20210406,214,상추,0,13.9,23.34,107896,2812.5
20210406,211,배추,0,13.9,23.34,375727,950
20210406,151,고구마,0,13.9,23.34,136720,4250
20210406,152,감자,0,13.9,23.34,412977,1500
20210406,224,호박,0,13.9,23.34,260242,1062.5
20210406,245,양파,0,13.9,23.34,909449,1600
20210406,223,오이,0,13.9,23.34,462868,463.25
20210406,232,당근,0,13.9,23.34,203150,1616.666667
20210406,225,토마토,0,13.9,23.34,150276,3700
20210406,411,사과,0,13.9,23.34,131628,6450
20210407,214,상추,0,14.1,24.49,103893,2937.5
20210407,211,배추,0,14.1,24.49,386517.2,950
20210407,151,고구마,0,14.1,24.49,172149.6,4250
20210407,223,오이,0,14.1,24.49,426766,501.25
20210407,245,양파,0,14.1,24.49,810044,1550
20210407,232,당근,0,14.1,24.49,208520,1616.666667
20210407,225,토마토,0,14.1,24.49,139685.4,3700
20210407,224,호박,0,14.1,24.49,267392,1110
20210407,152,감자,0,14.1,24.49,417227,1500
20210407,411,사과,0,14.1,24.49,97924,6450
20210408,214,상추,0,13,25.85,103183,3187.5
20210408,152,감자,0,13,25.85,347960,1500
20210408,211,배추,0,13,25.85,285203.8,950
20210408,151,고구마,0,13,25.85,133950,4250
20210408,223,오이,0,13,25.85,444861,512.75
20210408,224,호박,0,13,25.85,222112,1162.5
20210408,245,양파,0,13,25.85,946404,1550
20210408,232,당근,0,13,25.85,230820,1616.666667
20210408,225,토마토,0,13,25.85,144037.8,3700
20210408,411,사과,0,13,25.85,138246.8,6450
20210409,214,상추,0,13.6,25.3,111576,3550
20210409,211,배추,0,13.6,25.3,328489.6,950
20210409,151,고구마,0,13.6,25.3,147520,4250
20210409,152,감자,0,13.6,25.3,301440,1500
20210409,224,호박,0,13.6,25.3,281094,1200
20210409,223,오이,0,13.6,25.3,487804,534.25
20210409,245,양파,0,13.6,25.3,960166,1550
20210409,232,당근,0,13.6,25.3,184900,1616.666667
20210409,225,토마토,0,13.6,25.3,199671.6,3700
20210409,411,사과,0,13.6,25.3,161292,6450
20210412,214,상추,22,13.8,5.39,140292,3800
20210412,211,배추,22,13.8,5.39,632807.7,950
20210412,152,감자,22,13.8,5.39,474953,1365
20210412,151,고구마,22,13.8,5.39,118820,4250
20210412,223,오이,22,13.8,5.39,854840.6,539.5
20210412,224,호박,22,13.8,5.39,436625.6,1034
20210412,245,양파,22,13.8,5.39,1116126,1180
20210412,232,당근,22,13.8,5.39,232681,1583.333333
20210412,225,토마토,22,13.8,5.39,304232.3,3320
20210412,411,사과,22,13.8,5.39,158756.4,6950
20210413,214,상추,8,10.4,14.95,109068,3812.5
20210413,152,감자,8,10.4,14.95,216876,1365
20210413,151,고구마,8,10.4,14.95,118280,4150
20210413,223,오이,8,10.4,14.95,509017,556.5
20210413,211,배추,8,10.4,14.95,325515.5,950
20210413,224,호박,8,10.4,14.95,323147,969
20210413,245,양파,8,10.4,14.95,958220,1165
20210413,232,당근,8,10.4,14.95,162900,1583.333333
20210413,225,토마토,8,10.4,14.95,178315.9,3350
20210413,411,사과,8,10.4,14.95,110837,6950
20210414,214,상추,0,8.4,27.31,123348,3887.5
20210414,211,배추,0,8.4,27.31,522438.66,950
20210414,151,고구마,0,8.4,27.31,119600,4150
20210414,152,감자,0,8.4,27.31,302320,1365
20210414,223,오이,0,8.4,27.31,541599,563.25
20210414,245,양파,0,8.4,27.31,1023940,1165
20210414,232,당근,0,8.4,27.31,142120,1483.333333
20210414,225,토마토,0,8.4,27.31,127587.3,3350
20210414,224,호박,0,8.4,27.31,310148,962.5
20210414,411,사과,0,8.4,27.31,109610,6950
20210415,214,상추,0,11.6,24.78,112062,3437.5
20210415,211,배추,0,11.6,24.78,439684.45,950
20210415,152,감자,0,11.6,24.78,356220,1450
20210415,151,고구마,0,11.6,24.78,112400,4150
20210415,223,오이,0,11.6,24.78,450119,541.5
20210415,224,호박,0,11.6,24.78,227612,962.5
20210415,245,양파,0,11.6,24.78,881163,1150
20210415,232,당근,0,11.6,24.78,129400,1483.333333
20210415,225,토마토,0,11.6,24.78,174696.1,3100
20210415,411,사과,0,11.6,24.78,125724.4,6950
20210416,214,상추,0.7,11.3,8.59,103058,3437.5
20210416,152,감자,0.7,11.3,8.59,398920,1450
20210416,151,고구마,0.7,11.3,8.59,75040,4250
20210416,223,오이,0.7,11.3,8.59,478206,523.25
20210416,211,배추,0.7,11.3,8.59,349277.05,950
20210416,224,호박,0.7,11.3,8.59,254964,935.75
20210416,245,양파,0.7,11.3,8.59,954598,1100
20210416,232,당근,0.7,11.3,8.59,171390,1483.333333
20210416,225,토마토,0.7,11.3,8.59,175331.8,3100
20210416,411,사과,0.7,11.3,8.59,119182,6950
20210419,214,상추,0,12.2,26.18,135302,3687.5
20210419,152,감자,0,12.2,26.18,390508,1450
20210419,211,배추,0,12.2,26.18,466553.35,1050
20210419,151,고구마,0,12.2,26.18,137070,4350
20210419,223,오이,0,12.2,26.18,902751.6,478.25
20210419,224,호박,0,12.2,26.18,388156.6,903.25
20210419,245,양파,0,12.2,26.18,1233959,980
20210419,232,당근,0,12.2,26.18,215874,1483.333333
20210419,225,토마토,0,12.2,26.18,232486,3100
20210419,411,사과,0,12.2,26.18,166744.4,6950
20210420,214,상추,0,14.8,24.8,98030,3462.5
20210420,211,배추,0,14.8,24.8,405262.45,950
20210420,152,감자,0,14.8,24.8,403133,1500
20210420,151,고구마,0,14.8,24.8,79851,4350
20210420,223,오이,0,14.8,24.8,535795,454.25
20210420,224,호박,0,14.8,24.8,300456,909
20210420,245,양파,0,14.8,24.8,1095005.5,825
20210420,232,당근,0,14.8,24.8,241810,1483.333333
20210420,225,토마토,0,14.8,24.8,171155,3100
20210420,411,사과,0,14.8,24.8,96564,6950
20210421,214,상추,0,19.1,25.12,94443,3850
20210421,152,감자,0,19.1,25.12,353008,1500
20210421,151,고구마,0,19.1,25.12,85996,4350
20210421,223,오이,0,19.1,25.12,619020.4,406.5
20210421,211,배추,0,19.1,25.12,318764.3,950
20210421,224,호박,0,19.1,25.12,316268,885.75
20210421,245,양파,0,19.1,25.12,981334,825
20210421,232,당근,0,19.1,25.12,153745,1483.333333
20210421,225,토마토,0,19.1,25.12,154309.6,3100
20210421,411,사과,0,19.1,25.12,122124.4,6950
20210422,214,상추,0,20.9,15.7,93017,3750
20210422,152,감자,0,20.9,15.7,443737,1500
20210422,211,배추,0,20.9,15.7,101742.75,850
20210422,151,고구마,0,20.9,15.7,84456,4350
20210422,223,오이,0,20.9,15.7,642418,352.75
20210422,224,호박,0,20.9,15.7,290633.8,827.5
20210422,245,양파,0,20.9,15.7,910193.5,825
20210422,232,당근,0,20.9,15.7,174740,1450
20210422,225,토마토,0,20.9,15.7,171632.3,3100
20210422,411,사과,0,20.9,15.7,117655,6950
20210423,214,상추,0,19,8.36,106134.4,3975
20210423,211,배추,0,19,8.36,346082,950
20210423,151,고구마,0,19,8.36,100310,4350
20210423,152,감자,0,19,8.36,373145,1500
20210423,224,호박,0,19,8.36,355547.6,812.5
20210423,223,오이,0,19,8.36,734358,312.75
20210423,245,양파,0,19,8.36,885297,825
20210423,232,당근,0,19,8.36,174690,1450
20210423,225,토마토,0,19,8.36,204298.7,3100
20210423,411,사과,0,19,8.36,131958.6,7850
20210426,214,상추,0,16.2,21.57,140214,3687.5
20210426,211,배추,0,16.2,21.57,388847,950
20210426,151,고구마,0,16.2,21.57,112177,4350
20210426,152,감자,0,16.2,21.57,440425,1500
20210426,224,호박,0,16.2,21.57,297874.4,636.5
20210426,245,양파,0,16.2,21.57,1047206.5,825
20210426,223,오이,0,16.2,21.57,863336.6,279.5
20210426,232,당근,0,16.2,21.57,181439,1483.333333
20210426,225,토마토,0,16.2,21.57,204329.8,2820
20210426,411,사과,0,16.2,21.57,114167.2,7470
20210427,214,상추,1.7,15.4,10.37,113694,3187.5
20210427,211,배추,1.7,15.4,10.37,361880,950
20210427,151,고구마,1.7,15.4,10.37,106260,4350
20210427,152,감자,1.7,15.4,10.37,357067,1500
20210427,245,양파,1.7,15.4,10.37,1027594,775
20210427,232,당근,1.7,15.4,10.37,182760,1483.333333
20210427,225,토마토,1.7,15.4,10.37,191161.1,2770
20210427,224,호박,1.7,15.4,10.37,311500,720
20210427,223,오이,1.7,15.4,10.37,655550,366.25
20210427,411,사과,1.7,15.4,10.37,87864.4,7470
20210428,214,상추,4.7,14.5,16.09,111690,3016.25
20210428,211,배추,4.7,14.5,16.09,387046.15,950
20210428,152,감자,4.7,14.5,16.09,402181,1500
20210428,151,고구마,4.7,14.5,16.09,99789,4350
20210428,224,호박,4.7,14.5,16.09,300010,744
20210428,245,양파,4.7,14.5,16.09,1199008,775
20210428,223,오이,4.7,14.5,16.09,709760,342.5
20210428,232,당근,4.7,14.5,16.09,201620,1483.333333
20210428,225,토마토,4.7,14.5,16.09,171037.6,2770
20210428,411,사과,4.7,14.5,16.09,79490,7470
20210429,214,상추,3.9,14.6,15.99,103713,2562.5
20210429,152,감자,3.9,14.6,15.99,308887,1500
20210429,151,고구마,3.9,14.6,15.99,71870,4350
20210429,211,배추,3.9,14.6,15.99,432286.5,850
20210429,224,호박,3.9,14.6,15.99,209463.6,785.75
20210429,245,양파,3.9,14.6,15.99,935240,755
20210429,232,당근,3.9,14.6,15.99,177186,1483.333333
20210429,225,토마토,3.9,14.6,15.99,140292.3,2770
20210429,223,오이,3.9,14.6,15.99,517553,316.5
20210429,411,사과,3.9,14.6,15.99,33918.8,7470
20210430,214,상추,26.3,11.3,9.45,103372,2639.375
20210430,211,배추,26.3,11.3,9.45,385861,950
20210430,151,고구마,26.3,11.3,9.45,31880,4350
